,bytes,time
0,200056,44.8
1,240056,48.22
2,340056,60.46
3,280056,58.46
4,320056,60.31
5,360056,63.33
6,60056,42.74747474747475
7,100056,36.24
8,140056,49.29
9,180056,47.06
10,20056,67.01
11,220056,47.55
12,260056,51.26262626262626
13,300056,56.05940594059406
14,56,138.11
15,40056,51.32
16,380056,64.99
17,80056,40.02970297029703
18,120056,37.323232323232325
19,160056,42.336633663366335
