,bytes,time
0,1,1569.5714285714287
1,1001,999.1165048543689
2,2001,406.35502958579883
3,3001,141.78
4,4001,177.77083333333334
5,5001,211.68269230769232
6,6001,248.01
7,7001,207.74
8,8001,307.63
9,9001,404.18367346938777
