,bytes,time
0,1,1212.2560975609756
1,1001,924.9223300970874
2,2001,130.0782608695652
3,3001,124.86
4,4001,146.62
5,5001,160.75257731958763
6,6001,164.26373626373626
7,7001,200.20909090909092
8,8001,204.17821782178217
9,9001,224.98947368421054
