,bytes,time
0,1,720.38
1,5001,176.0
2,10001,260.9
3,15001,477.23809523809524
4,20001,437.55
5,25001,701.7789473684211
6,30001,1037.8048780487804
7,35001,1021.1818181818181
8,40001,1346.3376623376623
9,45001,1438.2560975609756
10,50001,1883.1010101010102
11,55001,1143.72131147541
12,60001,1317.4056603773586
13,65001,3054.3488372093025
14,70001,6531.676829268293
15,75001,9126.0
16,80001,10653.761538461538
17,85001,12987.25
18,95001,16747.36075949367
