,bytes,time
0,1,1237.1147540983607
1,1001,381.17241379310343
2,2001,361.1666666666667
3,3001,121.49038461538461
4,4001,149.63
5,5001,169.89795918367346
6,6001,199.27835051546393
7,7001,209.2596153846154
8,8001,216.09782608695653
9,9001,316.3917525773196
